Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber,fortressRelevant
404,1,1,1,1,1,But Iím being nailed by the enemy fortress.,FALSE,FALSE,58,p404_PreCode_2019.txt,joystick,2,but iím being nailed by the enemy fortress.,but im being nailed by the enemy fortress,TRUE,2,1
404,1,1,1,1,1,Destroy the fortress.,FALSE,FALSE,71,p404_PreCode_2019.txt,joystick,2,destroy the fortress.,destroy the fortress,TRUE,2,1
404,1,1,1,1,1,I had a pretty good thing going last game where I was just going in and out of warp zone but I was managing to actually hit the enemy fortress for once,FALSE,FALSE,79,p404_PreCode_2019.txt,joystick,2,i had a pretty good thing going last game where i was just going in and out of warp zone but i was managing to actually hit the enemy fortress for once,i had a pretty good thing going last game where i was just going in and out of warp zone but i was managing to actually hit the enemy fortress for once,TRUE,2,1
404,1,1,1,1,1,"Really getting hit by those enemy fortress missiles theyíre pretty hard, theyíre pretty hard to defeat",FALSE,FALSE,93,p404_PreCode_2019.txt,joystick,3,"really getting hit by those enemy fortress missiles theyíre pretty hard, theyíre pretty hard to defeat",really getting hit by those enemy fortress missiles theyre pretty hard theyre pretty hard to defeat,TRUE,3,1
404,1,1,1,1,1,managing to hit the enemy fortress pretty hard,FALSE,FALSE,105,p404_PreCode_2019.txt,joystick,3,managing to hit the enemy fortress pretty hard,managing to hit the enemy fortress pretty hard,TRUE,3,1
404,1,1,1,1,1,More control I get over it the slower I move it and what ends up happening is I get hit by the enemy fortress.,FALSE,FALSE,144,p404_PreCode_2019.txt,joystick,4,more control i get over it the slower i move it and what ends up happening is i get hit by the enemy fortress.,more control i get over it the slower i move it and what ends up happening is i get hit by the enemy fortress,TRUE,4,1
404,1,1,1,1,1,P: Gonna focus on actually just trying to defeat the fortress without worrying about points.,FALSE,FALSE,175,p404_PreCode_2019.txt,joystick,5,p: gonna focus on actually just trying to defeat the fortress without worrying about points.,p gonna focus on actually just trying to defeat the fortress without worrying about points,TRUE,5,1
404,1,1,1,1,1,"When youíre focusing on the enemy mine, having a hard time avoiding the fortressís bullets",FALSE,FALSE,181,p404_PreCode_2019.txt,joystick,5,"when youíre focusing on the enemy mine, having a hard time avoiding the fortressís bullets",when youre focusing on the enemy mine having a hard time avoiding the fortresss bullets,TRUE,5,1
404,1,1,1,1,1,"P: Ok, my question is I might just not, umm, been hitting the enemy fortress but once I got to ten I was trying to hit it with two shots and uh it seemed to be going right through it.",FALSE,FALSE,192,p404_PreCode_2019.txt,joystick,5,"p: ok, my question is i might just not, umm, been hitting the enemy fortress but once i got to ten i was trying to hit it with two shots and uh it seemed to be going right through it.",p ok my question is i might just not umm been hitting the enemy fortress but once i got to ten i was trying to hit it with two shots and uh it seemed to be going right through it,TRUE,5,1
404,1,1,1,1,1,"Ah *mumbles* got out of control, about to get nailed by the fortress shot",FALSE,FALSE,233,p404_PreCode_2019.txt,joystick,6,"ah *mumbles* got out of control, about to get nailed by the fortress shot",ah mumbles got out of control about to get nailed by the fortress shot,TRUE,6,1
404,1,1,1,1,1,"alright well destroyed the fortress once time,",FALSE,FALSE,327,p404_PreCode_2019.txt,joystick,8,"alright well destroyed the fortress once time,",alright well destroyed the fortress once time,TRUE,8,1
404,1,1,1,1,1,If this fortress doesnít kill me I might actually be able to defeat it,FALSE,FALSE,341,p404_PreCode_2019.txt,joystick,9,if this fortress doesnít kill me i might actually be able to defeat it,if this fortress doesnt kill me i might actually be able to defeat it,TRUE,9,1
404,1,1,1,1,1,"Aw man, ok so, T enemy, ah I moved too slowly Iím getting nailed by this, the fortress",FALSE,FALSE,408,p404_PreCode_2019.txt,keyboard,1,"aw man, ok so, t enemy, ah i moved too slowly iím getting nailed by this, the fortress",aw man ok so t enemy ah i moved too slowly im getting nailed by this the fortress,TRUE,11,1
404,1,1,1,1,1,"Ah man, I seem to be getting too controlled with this instead of the joystick, going too slow and getting hit by the fortressís attacks",FALSE,FALSE,470,p404_PreCode_2019.txt,keyboard,2,"ah man, i seem to be getting too controlled with this instead of the joystick, going too slow and getting hit by the fortressís attacks",ah man i seem to be getting too controlled with this instead of the joystick going too slow and getting hit by the fortresss attacks,TRUE,12,1
404,1,1,1,1,1,Definitely stop getting hit by the fortress.,FALSE,FALSE,476,p404_PreCode_2019.txt,keyboard,2,definitely stop getting hit by the fortress.,definitely stop getting hit by the fortress,TRUE,12,1
404,1,1,1,1,1,"Gotta work on the screen wrap though, and the fortress hitting me.",FALSE,FALSE,510,p404_PreCode_2019.txt,keyboard,3,"gotta work on the screen wrap though, and the fortress hitting me.",gotta work on the screen wrap though and the fortress hitting me,TRUE,13,1
404,1,1,1,1,1,"Ok, shoot that fortress",FALSE,FALSE,666,p404_PreCode_2019.txt,keyboard,8,"ok, shoot that fortress",ok shoot that fortress,TRUE,18,1
404,1,1,1,1,1,Ok Iíll try to destroy the fortress 3 times now.,FALSE,FALSE,676,p404_PreCode_2019.txt,keyboard,8,ok iíll try to destroy the fortress 3 times now.,ok ill try to destroy the fortress 3 times now,TRUE,18,1
411,1,1,1,1,1,"I havenít destroyed a fortress once yet, it kinda stinks",FALSE,FALSE,69,p411_PreCode_2019.txt,joystick,4,"i havenít destroyed a fortress once yet, it kinda stinks",i havent destroyed a fortress once yet it kinda stinks,TRUE,4,1
411,1,1,1,1,1,So close to destroying the fortress,FALSE,FALSE,76,p411_PreCode_2019.txt,joystick,5,so close to destroying the fortress,so close to destroying the fortress,TRUE,5,1
411,1,1,1,1,1,"Now itís really the mines, cause I realized the fortress doesnít really shoot, like I can easily dodge, like move away from its shots, umm so like the mines are doing things to me now.",FALSE,FALSE,106,p411_PreCode_2019.txt,joystick,7,"now itís really the mines, cause i realized the fortress doesnít really shoot, like i can easily dodge, like move away from its shots, umm so like the mines are doing things to me now.",now its really the mines cause i realized the fortress doesnt really shoot like i can easily dodge like move away from its shots umm so like the mines are doing things to me now,TRUE,7,1
411,1,1,1,1,1,Well I actually destroyed a fortress once so Iím getting somewhere,FALSE,FALSE,109,p411_PreCode_2019.txt,joystick,7,well i actually destroyed a fortress once so iím getting somewhere,well i actually destroyed a fortress once so im getting somewhere,TRUE,7,1
420,2,1,1,1,0,so I‚Äôm trying to figure with the hit points on the fortress I think it‚Äôs the yellow,FALSE,FALSE,336,p420_PreCode_2019.txt,keyboard,1,so i‚Äôm trying to figure with the hit points on the fortress i think it‚Äôs the yellow,so im trying to figure with the hit points on the fortress i think its the yellow,TRUE,1,1
420,2,1,1,1,0,"the fortress attacks quickly it‚Äôs like ‚Äúoh you‚Äôre here I‚Äôm going to kill you‚Äù one dollar sign,",FALSE,FALSE,541,p420_PreCode_2019.txt,keyboard,9,"the fortress attacks quickly it‚Äôs like ‚Äúoh you‚Äôre here i‚Äôm going to kill you‚Äù one dollar sign,",the fortress attacks quickly its like oh youre here im going to kill you one dollar sign,TRUE,9,1
432,1,1,1,1,0,"if I focus on trying to steer the fortress then try to implement the bonus and mines once I get the hang of this,",FALSE,FALSE,20,p432_PreCode_2019.txt,joystick,2,"if i focus on trying to steer the fortress then try to implement the bonus and mines once i get the hang of this,",if i focus on trying to steer the fortress then try to implement the bonus and mines once i get the hang of this,TRUE,12,1
432,1,1,1,1,0,"I‚Äôll end up over shooting the fortress trying to pass by it,",FALSE,FALSE,27,p432_PreCode_2019.txt,joystick,2,"i‚Äôll end up over shooting the fortress trying to pass by it,",ill end up over shooting the fortress trying to pass by it,TRUE,12,1
432,1,1,1,1,0,"I don‚Äôt find myself caring about the hexagon anymore, just focusing on the fortress,",FALSE,FALSE,35,p432_PreCode_2019.txt,joystick,3,"i don‚Äôt find myself caring about the hexagon anymore, just focusing on the fortress,",i dont find myself caring about the hexagon anymore just focusing on the fortress,TRUE,13,1
432,1,1,1,1,0,P: so does the ship repair damage when I destroy fortress,FALSE,FALSE,59,p432_PreCode_2019.txt,joystick,6,p: so does the ship repair damage when i destroy fortress,p so does the ship repair damage when i destroy fortress,TRUE,16,1
432,1,1,1,1,0,"there are other important things like fast enough where you can dodge the fortress but slow enough to where you can shoot the fortress, that middle ground, was I back to zero on that one",FALSE,FALSE,61,p432_PreCode_2019.txt,joystick,6,"there are other important things like fast enough where you can dodge the fortress but slow enough to where you can shoot the fortress, that middle ground, was i back to zero on that one",there are other important things like fast enough where you can dodge the fortress but slow enough to where you can shoot the fortress that middle ground was i back to zero on that one,TRUE,16,1
432,1,1,1,1,0,"paying attention to other things other than the core mechanics of the game, and actually hitting the fortress cause you die so often you have to capitalize all those shots,",FALSE,FALSE,81,p432_PreCode_2019.txt,joystick,8,"paying attention to other things other than the core mechanics of the game, and actually hitting the fortress cause you die so often you have to capitalize all those shots,",paying attention to other things other than the core mechanics of the game and actually hitting the fortress cause you die so often you have to capitalize all those shots,TRUE,18,1
432,1,1,1,1,0,"fortress,",FALSE,FALSE,138,p432_PreCode_2019.txt,keyboard,5,"fortress,",fortress,FALSE,5,1
432,1,1,1,1,0,"their difficult 100 to 250 milliseconds for the fortress I think,",FALSE,FALSE,152,p432_PreCode_2019.txt,keyboard,6,"their difficult 100 to 250 milliseconds for the fortress i think,",their difficult 100 to 250 milliseconds for the fortress i think,TRUE,6,1
432,1,1,1,1,0,"there are different ones for the foe mines and the fortress itself,",FALSE,FALSE,154,p432_PreCode_2019.txt,keyboard,6,"there are different ones for the foe mines and the fortress itself,",there are different ones for the foe mines and the fortress itself,TRUE,6,1
432,1,1,1,1,0,"the fortress has become a big obstacle,",FALSE,FALSE,160,p432_PreCode_2019.txt,keyboard,7,"the fortress has become a big obstacle,",the fortress has become a big obstacle,TRUE,7,1
432,1,1,1,1,0,"10 fortresses,",FALSE,FALSE,176,p432_PreCode_2019.txt,keyboard,8,"10 fortresses,",10 fortresses,TRUE,8,1
432,1,1,1,1,0,the worst part is the mine going around and the red missiles from the fortress‚Ä¶,FALSE,FALSE,180,p432_PreCode_2019.txt,keyboard,8,the worst part is the mine going around and the red missiles from the fortress‚Ä¶,the worst part is the mine going around and the red missiles from the fortress,TRUE,8,1
432,1,1,1,1,0,"if you get 100 for shooting the fortress, it defeats the purpose of,",FALSE,FALSE,195,p432_PreCode_2019.txt,keyboard,9,"if you get 100 for shooting the fortress, it defeats the purpose of,",if you get 100 for shooting the fortress it defeats the purpose of,TRUE,9,1
445,2,0,0,0,0,Destroying the fortress or whatever it‚Äôs called.,FALSE,FALSE,25,p445_PreCode_2019.txt,joystick,1,destroying the fortress or whatever it‚Äôs called.,destroying the fortress or whatever its called,TRUE,11,1
445,2,0,0,0,0,I‚Äôm like hitting the main fortress I don‚Äôt think *mumbles* also I think I‚Äôm like turning the wrong direction.,FALSE,FALSE,297,p445_PreCode_2019.txt,keyboard,1,i‚Äôm like hitting the main fortress i don‚Äôt think *mumbles* also i think i‚Äôm like turning the wrong direction.,im like hitting the main fortress i dont think mumbles also i think im like turning the wrong direction,TRUE,1,1
445,2,0,0,0,0,I‚Äôm getting a little better I‚Äôm just trying to stay on *mumbles* I just ran into the fortress.,FALSE,FALSE,365,p445_PreCode_2019.txt,keyboard,3,i‚Äôm getting a little better i‚Äôm just trying to stay on *mumbles* i just ran into the fortress.,im getting a little better im just trying to stay on mumbles i just ran into the fortress,TRUE,3,1
445,2,0,0,0,0,This is my first time trying to shoot at the fortress never thought about that.,FALSE,FALSE,498,p445_PreCode_2019.txt,keyboard,7,this is my first time trying to shoot at the fortress never thought about that.,this is my first time trying to shoot at the fortress never thought about that,TRUE,7,1
454,1,1,1,1,0,"I keep running into this fortress,",FALSE,FALSE,21,p454_PreCode_2019.txt,joystick,2,"i keep running into this fortress,",i keep running into this fortress,TRUE,12,1
454,1,1,1,1,0,"alrighty come on fortress,",FALSE,FALSE,52,p454_PreCode_2019.txt,joystick,3,"alrighty come on fortress,",alrighty come on fortress,TRUE,13,1
454,1,1,1,1,0,"P: Got that fortress,",FALSE,FALSE,205,p454_PreCode_2019.txt,keyboard,5,"p: got that fortress,",p got that fortress,TRUE,5,1
454,1,1,1,1,0,"finally killed the fortress,",FALSE,FALSE,217,p454_PreCode_2019.txt,keyboard,7,"finally killed the fortress,",finally killed the fortress,TRUE,7,1
478,1,99,1,1,0,is 20 the next to kill the fortress or,FALSE,FALSE,229,p478_PreCode_2019.txt,keyboard,5,is 20 the next to kill the fortress or,is 20 the next to kill the fortress or,TRUE,5,1
513,1,1,1,0,0,"P: Seems kind of unfair that the fortress shoots you twice when it starts, or at least once,",FALSE,FALSE,45,p513_PreCode_2019.txt,keyboard,3,"p: seems kind of unfair that the fortress shoots you twice when it starts, or at least once,",p seems kind of unfair that the fortress shoots you twice when it starts or at least once,TRUE,3,1
513,1,1,1,0,0,P: Is there no negative for hitting the fortress,FALSE,FALSE,56,p513_PreCode_2019.txt,keyboard,4,p: is there no negative for hitting the fortress,p is there no negative for hitting the fortress,TRUE,4,1
513,1,1,1,0,0,P: It seems like purposely running into the fortress can be a good idea because then you don‚Äôt run out of bounds.,FALSE,FALSE,58,p513_PreCode_2019.txt,keyboard,4,p: it seems like purposely running into the fortress can be a good idea because then you don‚Äôt run out of bounds.,p it seems like purposely running into the fortress can be a good idea because then you dont run out of bounds,TRUE,4,1
537,1,99,1,1,0,"it‚Äôs such a cute lil fortress,",FALSE,FALSE,115,p537_PreCode_2019.txt,joystick,8,"it‚Äôs such a cute lil fortress,",its such a cute lil fortress,TRUE,18,1
537,1,99,1,1,0,"shoot the fucking fortress though,",FALSE,FALSE,170,p537_PreCode_2019.txt,keyboard,2,"shoot the fucking fortress though,",shoot the fucking fortress though,TRUE,2,1
537,1,99,1,1,0,"and the fortress,",FALSE,FALSE,187,p537_PreCode_2019.txt,keyboard,3,"and the fortress,",and the fortress,TRUE,3,1
537,1,99,1,1,0,"I don‚Äôt like how it goes through the fortress,",FALSE,FALSE,218,p537_PreCode_2019.txt,keyboard,4,"i don‚Äôt like how it goes through the fortress,",i dont like how it goes through the fortress,TRUE,4,1
537,1,99,1,1,0,"anyway the fortress is killing me,",FALSE,FALSE,226,p537_PreCode_2019.txt,keyboard,5,"anyway the fortress is killing me,",anyway the fortress is killing me,TRUE,5,1
537,1,99,1,1,0,"as if that makes any sense for the fortress,",FALSE,FALSE,256,p537_PreCode_2019.txt,keyboard,6,"as if that makes any sense for the fortress,",as if that makes any sense for the fortress,TRUE,6,1
537,1,99,1,1,0,"fortress don‚Äôt shoot me let me shoot you,",FALSE,FALSE,300,p537_PreCode_2019.txt,keyboard,8,"fortress don‚Äôt shoot me let me shoot you,",fortress dont shoot me let me shoot you,TRUE,8,1
537,1,99,1,1,0,"6 I don‚Äôt know why it went right through the fortress,",FALSE,FALSE,323,p537_PreCode_2019.txt,keyboard,9,"6 i don‚Äôt know why it went right through the fortress,",6 i dont know why it went right through the fortress,TRUE,9,1
558,1,1,1,1,1,"P: Okay, Iím trying to get shots on to the main fortress now.",FALSE,FALSE,11,p558_PreCode_2019.txt,joystick,2,"p: okay, iím trying to get shots on to the main fortress now.",p okay im trying to get shots on to the main fortress now,TRUE,2,1
558,1,1,1,1,1,"P: I always forget that the fortress is going to shoot at me as soon as the game starts so even though I kind of expect it, itís still frustrating.",FALSE,FALSE,41,p558_PreCode_2019.txt,joystick,6,"p: i always forget that the fortress is going to shoot at me as soon as the game starts so even though i kind of expect it, itís still frustrating.",p i always forget that the fortress is going to shoot at me as soon as the game starts so even though i kind of expect it its still frustrating,TRUE,6,1
558,1,1,1,1,1,"I keep thinking that my shots are passing through the fortress even though I donít think they actually are, I just get that feeling because there is no way I could actually be doing this poorly even though in all reality I am doing this poorly.",FALSE,FALSE,85,p558_PreCode_2019.txt,keyboard,2,"i keep thinking that my shots are passing through the fortress even though i donít think they actually are, i just get that feeling because there is no way i could actually be doing this poorly even though in all reality i am doing this poorly.",i keep thinking that my shots are passing through the fortress even though i dont think they actually are i just get that feeling because there is no way i could actually be doing this poorly even though in all reality i am doing this poorly,TRUE,12,1
558,1,1,1,1,1,"Itís the main issue Iím having right now, lining up my shots, and actually hitting the fortress.",FALSE,FALSE,113,p558_PreCode_2019.txt,keyboard,6,"itís the main issue iím having right now, lining up my shots, and actually hitting the fortress.",its the main issue im having right now lining up my shots and actually hitting the fortress,TRUE,16,1
568,1,1,1,0,1,"P: Yeah, I was ship damaged 20 times by the fortress, 8 times by mines, destroyed 0 fortress, I wrapped the screen 47 times.",FALSE,FALSE,28,p568_PreCode_2019.txt,joystick,1,"p: yeah, i was ship damaged 20 times by the fortress, 8 times by mines, destroyed 0 fortress, i wrapped the screen 47 times.",p yeah i was ship damaged 20 times by the fortress 8 times by mines destroyed 0 fortress i wrapped the screen 47 times,TRUE,1,1
568,1,1,1,0,1,I was damaged 24 times by the fortress.,FALSE,FALSE,54,p568_PreCode_2019.txt,joystick,2,i was damaged 24 times by the fortress.,i was damaged 24 times by the fortress,TRUE,2,1
568,1,1,1,0,1,6 times by mines but I did actually umm damage the fortress.,FALSE,FALSE,55,p568_PreCode_2019.txt,joystick,2,6 times by mines but i did actually umm damage the fortress.,6 times by mines but i did actually umm damage the fortress,TRUE,2,1
569,1,0,1,1,0,I want to destroy the fortress if I ever can.,FALSE,FALSE,162,p569_PreCode_2019.txt,keyboard,4,i want to destroy the fortress if i ever can.,i want to destroy the fortress if i ever can,TRUE,4,1
569,1,0,1,1,0,Destroying the fortress.,FALSE,FALSE,171,p569_PreCode_2019.txt,keyboard,5,destroying the fortress.,destroying the fortress,TRUE,5,1
569,1,0,1,1,0,"2 fortresses, better already I guess.",FALSE,FALSE,196,p569_PreCode_2019.txt,keyboard,6,"2 fortresses, better already i guess.",2 fortresses better already i guess,TRUE,6,1
569,1,0,1,1,0,Ihavem-3000 but have never killed this many fortresses.,FALSE,FALSE,254,p569_PreCode_2019.txt,keyboard,10,ihavem-3000 but have never killed this many fortresses.,ihavem3000 but have never killed this many fortresses,TRUE,10,1
586,1,99,1,1,1,"Trying to be a good noodle and stay within the space, but the fortress is making it really hard.",FALSE,FALSE,61,p586_PreCode_2019.txt,joystick,4,"trying to be a good noodle and stay within the space, but the fortress is making it really hard.",trying to be a good noodle and stay within the space but the fortress is making it really hard,TRUE,4,1
586,1,99,1,1,1,"90 shots, I havenít taken that many shots against the fortress because I obviously havenít been able to level myself off enough.",FALSE,FALSE,65,p586_PreCode_2019.txt,joystick,4,"90 shots, i havenít taken that many shots against the fortress because i obviously havenít been able to level myself off enough.",90 shots i havent taken that many shots against the fortress because i obviously havent been able to level myself off enough,TRUE,4,1
586,1,99,1,1,1,That was the highest vulnerability I got the castle er- fortress to.,FALSE,FALSE,70,p586_PreCode_2019.txt,joystick,4,that was the highest vulnerability i got the castle er- fortress to.,that was the highest vulnerability i got the castle er fortress to,TRUE,4,1
586,1,99,1,1,1,I need to be closer apparently you canít shoot from hyperspace in order to hit the fortress.,FALSE,FALSE,81,p586_PreCode_2019.txt,joystick,5,i need to be closer apparently you canít shoot from hyperspace in order to hit the fortress.,i need to be closer apparently you cant shoot from hyperspace in order to hit the fortress,TRUE,5,1
586,1,99,1,1,1,There have been a lot of opportunities where I could have fired at the fortress but I chose not to because I was just trying to level off the ship and itís gonna cost me a lot.,FALSE,FALSE,85,p586_PreCode_2019.txt,joystick,5,there have been a lot of opportunities where i could have fired at the fortress but i chose not to because i was just trying to level off the ship and itís gonna cost me a lot.,there have been a lot of opportunities where i could have fired at the fortress but i chose not to because i was just trying to level off the ship and its gonna cost me a lot,TRUE,5,1
586,1,99,1,1,1,P: Trying to avoid getting shot at by the fortress.,FALSE,FALSE,96,p586_PreCode_2019.txt,joystick,6,p: trying to avoid getting shot at by the fortress.,p trying to avoid getting shot at by the fortress,TRUE,6,1
586,1,99,1,1,1,Itís merely a matter of hitting the fortress and avoiding the mines I think I can do that but I believe staying inside the space between both hexagons is the issue for me.,FALSE,FALSE,112,p586_PreCode_2019.txt,joystick,7,itís merely a matter of hitting the fortress and avoiding the mines i think i can do that but i believe staying inside the space between both hexagons is the issue for me.,its merely a matter of hitting the fortress and avoiding the mines i think i can do that but i believe staying inside the space between both hexagons is the issue for me,TRUE,7,1
586,1,99,1,1,1,Took a direct hit from the mine and another hit from the fortress.,FALSE,FALSE,113,p586_PreCode_2019.txt,joystick,7,took a direct hit from the mine and another hit from the fortress.,took a direct hit from the mine and another hit from the fortress,TRUE,7,1
586,1,99,1,1,1,"P: And, I took another hit from a mine, Iím starting to think if I get hit from the fortress just once that Iím probably going to blow up so thatís not a good thing.",FALSE,FALSE,115,p586_PreCode_2019.txt,joystick,7,"p: and, i took another hit from a mine, iím starting to think if i get hit from the fortress just once that iím probably going to blow up so thatís not a good thing.",p and i took another hit from a mine im starting to think if i get hit from the fortress just once that im probably going to blow up so thats not a good thing,TRUE,7,1
586,1,99,1,1,1,"P: Uh, wasnít the, isnít the fortress supposed to like explode or anything?",FALSE,FALSE,173,p586_PreCode_2019.txt,keyboard,1,"p: uh, wasnít the, isnít the fortress supposed to like explode or anything?",p uh wasnt the isnt the fortress supposed to like explode or anything,TRUE,11,1
586,1,99,1,1,1,"Iím about to hit 10, Iím gonna take this fortress.",FALSE,FALSE,180,p586_PreCode_2019.txt,keyboard,2,"iím about to hit 10, iím gonna take this fortress.",im about to hit 10 im gonna take this fortress,TRUE,12,1
586,1,99,1,1,1,"Okay, well, after at least 12 trials I managed to take care of the fortress.",FALSE,FALSE,184,p586_PreCode_2019.txt,keyboard,2,"okay, well, after at least 12 trials i managed to take care of the fortress.",okay well after at least 12 trials i managed to take care of the fortress,TRUE,12,1
586,1,99,1,1,1,"And, I think if I get hit one more time Iím going to blow up but thatís ok I think I can take care of the fortress beforehand.",FALSE,FALSE,187,p586_PreCode_2019.txt,keyboard,2,"and, i think if i get hit one more time iím going to blow up but thatís ok i think i can take care of the fortress beforehand.",and i think if i get hit one more time im going to blow up but thats ok i think i can take care of the fortress beforehand,TRUE,12,1
586,1,99,1,1,1,I destroyed the fortress so Iím progressively doing better in this game.,FALSE,FALSE,196,p586_PreCode_2019.txt,keyboard,2,i destroyed the fortress so iím progressively doing better in this game.,i destroyed the fortress so im progressively doing better in this game,TRUE,12,1
586,1,99,1,1,1,Destroyed the fortress.,FALSE,FALSE,204,p586_PreCode_2019.txt,keyboard,3,destroyed the fortress.,destroyed the fortress,TRUE,13,1
586,1,99,1,1,1,It seems that for every time I destroy the fortress it destroys me right after.,FALSE,FALSE,218,p586_PreCode_2019.txt,keyboard,4,it seems that for every time i destroy the fortress it destroys me right after.,it seems that for every time i destroy the fortress it destroys me right after,TRUE,14,1
586,1,99,1,1,1,Slowly and steadily increase the damage to the fortress.,FALSE,FALSE,227,p586_PreCode_2019.txt,keyboard,5,slowly and steadily increase the damage to the fortress.,slowly and steadily increase the damage to the fortress,TRUE,15,1
586,1,99,1,1,1,Much more capable of hitting the fortress itís just if the mines were hitting me Iíd score a lot better.,FALSE,FALSE,231,p586_PreCode_2019.txt,keyboard,5,much more capable of hitting the fortress itís just if the mines were hitting me iíd score a lot better.,much more capable of hitting the fortress its just if the mines were hitting me id score a lot better,TRUE,15,1
586,1,99,1,1,1,Destroyed the fortress just trying to get my score to be positive but most likely wonít happen in this timespan.,FALSE,FALSE,252,p586_PreCode_2019.txt,keyboard,7,destroyed the fortress just trying to get my score to be positive but most likely wonít happen in this timespan.,destroyed the fortress just trying to get my score to be positive but most likely wont happen in this timespan,TRUE,17,1
586,1,99,1,1,1,So far Iím just trying to avoid the mines at all cost and the missiles being shot from the fortress but itís not working so far as you can see.,FALSE,FALSE,254,p586_PreCode_2019.txt,keyboard,7,so far iím just trying to avoid the mines at all cost and the missiles being shot from the fortress but itís not working so far as you can see.,so far im just trying to avoid the mines at all cost and the missiles being shot from the fortress but its not working so far as you can see,TRUE,17,1
604,2,0,1,1,0,"Hmm, not into the fortress, but away from the fortress.",FALSE,FALSE,7,p604_PreCode_2019.txt,joystick,1,"hmm, not into the fortress, but away from the fortress.",hmm not into the fortress but away from the fortress,TRUE,11,1
604,2,0,1,1,0,"See the issue with regaining control is that the little computer fortress thingy understands where you‚Äôre going pretty quickly, and they just lay it on you.",FALSE,FALSE,25,p604_PreCode_2019.txt,joystick,1,"see the issue with regaining control is that the little computer fortress thingy understands where you‚Äôre going pretty quickly, and they just lay it on you.",see the issue with regaining control is that the little computer fortress thingy understands where youre going pretty quickly and they just lay it on you,TRUE,11,1
604,2,0,1,1,0,"Flying into the fortress is not the plan, but it is what I am doing, so you know, it‚Äôs something, till you die.",FALSE,FALSE,77,p604_PreCode_2019.txt,joystick,3,"flying into the fortress is not the plan, but it is what i am doing, so you know, it‚Äôs something, till you die.",flying into the fortress is not the plan but it is what i am doing so you know its something till you die,TRUE,13,1
604,2,0,1,1,0,"There‚Äôs an enemy see I clicked the thingy twice, now the hard part is shoot the moving object, as if the fortress wasn‚Äôt hard enough.",FALSE,FALSE,100,p604_PreCode_2019.txt,joystick,3,"there‚Äôs an enemy see i clicked the thingy twice, now the hard part is shoot the moving object, as if the fortress wasn‚Äôt hard enough.",theres an enemy see i clicked the thingy twice now the hard part is shoot the moving object as if the fortress wasnt hard enough,TRUE,13,1
604,2,0,1,1,0,"Put this in the scrapbook, I learned how to kill the fortress so yay, now I just gotta slow down because man am I going fast.",FALSE,FALSE,120,p604_PreCode_2019.txt,joystick,4,"put this in the scrapbook, i learned how to kill the fortress so yay, now i just gotta slow down because man am i going fast.",put this in the scrapbook i learned how to kill the fortress so yay now i just gotta slow down because man am i going fast,TRUE,14,1
604,2,0,1,1,0,See when you ricochet off the fortress it really picks up some speed which is unfortunate because I do not struggle in that area.,FALSE,FALSE,162,p604_PreCode_2019.txt,joystick,5,see when you ricochet off the fortress it really picks up some speed which is unfortunate because i do not struggle in that area.,see when you ricochet off the fortress it really picks up some speed which is unfortunate because i do not struggle in that area,TRUE,15,1
604,2,0,1,1,0,"Sorry, no, nope nope nope, right into the fortress *whispering*",FALSE,FALSE,491,p604_PreCode_2019.txt,keyboard,2,"sorry, no, nope nope nope, right into the fortress *whispering*",sorry no nope nope nope right into the fortress whispering,TRUE,2,1
604,2,0,1,1,0,Still not killing this fortress at all.,FALSE,FALSE,607,p604_PreCode_2019.txt,keyboard,4,still not killing this fortress at all.,still not killing this fortress at all,TRUE,4,1
604,2,0,1,1,0,"Oh, right into the fortress.",FALSE,FALSE,623,p604_PreCode_2019.txt,keyboard,5,"oh, right into the fortress.",oh right into the fortress,TRUE,5,1
604,2,0,1,1,0,Apparently the fortress is now a he.,FALSE,FALSE,683,p604_PreCode_2019.txt,keyboard,6,apparently the fortress is now a he.,apparently the fortress is now a he,TRUE,6,1
604,2,0,1,1,0,"Oh no, right into the fortress, right into his bullet, and again, and I into the mine.",FALSE,FALSE,691,p604_PreCode_2019.txt,keyboard,6,"oh no, right into the fortress, right into his bullet, and again, and i into the mine.",oh no right into the fortress right into his bullet and again and i into the mine,TRUE,6,1
604,2,0,1,1,0,"right into the fortress,",FALSE,FALSE,756,p604_PreCode_2019.txt,keyboard,8,"right into the fortress,",right into the fortress,TRUE,8,1
604,2,0,1,1,0,"they say you have to deal with your enemy before the fortress i'm just trying to deal with flying in the correct pattern,",FALSE,FALSE,760,p604_PreCode_2019.txt,keyboard,8,"they say you have to deal with your enemy before the fortress i'm just trying to deal with flying in the correct pattern,",they say you have to deal with your enemy before the fortress im just trying to deal with flying in the correct pattern,TRUE,8,1
