Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber,bonusRelevant
130,1,1,1,1,0,"Umm, so thatâ€™s the first dollar sign and I think thatâ€™s an enemy but I *mumbles* thatâ€™s the second bonus.",FALSE,FALSE,255,p130_PreCode_2019.txt,keyboard,2,"umm, so thatâ€™s the first dollar sign and i think thatâ€™s an enemy but i *mumbles* thatâ€™s the second bonus.",umm so thats the first dollar sign and i think thats an enemy but i mumbles thats the second bonus,TRUE,2,1
130,1,1,1,1,0,"I think thatâ€™s a bonus cause I saw it the first time,",FALSE,FALSE,263,p130_PreCode_2019.txt,keyboard,3,"i think thatâ€™s a bonus cause i saw it the first time,",i think thats a bonus cause i saw it the first time,TRUE,3,1
130,1,1,1,1,0,"oh itâ€™s a bonus Iâ€™m running out of shots so I might have to switch to getting missiles since I only have 25,",FALSE,FALSE,276,p130_PreCode_2019.txt,keyboard,3,"oh itâ€™s a bonus iâ€™m running out of shots so i might have to switch to getting missiles since i only have 25,",oh its a bonus im running out of shots so i might have to switch to getting missiles since i only have 25,TRUE,3,1
130,1,1,1,1,0,"got to get the bonus missiles,",FALSE,FALSE,281,p130_PreCode_2019.txt,keyboard,3,"got to get the bonus missiles,",got to get the bonus missiles,TRUE,3,1
130,1,1,1,1,0,"bonus,",FALSE,FALSE,290,p130_PreCode_2019.txt,keyboard,4,"bonus,",bonus,FALSE,4,1
130,1,1,1,1,0,"just trying to oh no thatâ€™s an ally I think Iâ€™m running low on shots so Iâ€™m going to need more missiles next bonus Iâ€™m pretty sure thatâ€™s an ally I canâ€™t shoot it oh man,",FALSE,FALSE,302,p130_PreCode_2019.txt,keyboard,4,"just trying to oh no thatâ€™s an ally i think iâ€™m running low on shots so iâ€™m going to need more missiles next bonus iâ€™m pretty sure thatâ€™s an ally i canâ€™t shoot it oh man,",just trying to oh no thats an ally i think im running low on shots so im going to need more missiles next bonus im pretty sure thats an ally i cant shoot it oh man,TRUE,4,1
130,1,1,1,1,0,"however I can finally use my bonus soon for,",FALSE,FALSE,306,p130_PreCode_2019.txt,keyboard,4,"however i can finally use my bonus soon for,",however i can finally use my bonus soon for,TRUE,4,1
130,1,1,1,1,0,"oh man first dollar sign just trying to stay inside this oh wait the second bonus but,",FALSE,FALSE,312,p130_PreCode_2019.txt,keyboard,5,"oh man first dollar sign just trying to stay inside this oh wait the second bonus but,",oh man first dollar sign just trying to stay inside this oh wait the second bonus but,TRUE,5,1
130,1,1,1,1,0,"Yea thatâ€™s an enemy oh no I killed myself just staying in here getting the extra bonus,",FALSE,FALSE,315,p130_PreCode_2019.txt,keyboard,5,"yea thatâ€™s an enemy oh no i killed myself just staying in here getting the extra bonus,",yea thats an enemy oh no i killed myself just staying in here getting the extra bonus,TRUE,5,1
130,1,1,1,1,0,"thatâ€™s an enemy so thatâ€™s a bonus sign I have to take 2 shots,",FALSE,FALSE,320,p130_PreCode_2019.txt,keyboard,5,"thatâ€™s an enemy so thatâ€™s a bonus sign i have to take 2 shots,",thats an enemy so thats a bonus sign i have to take 2 shots,TRUE,5,1
130,1,1,1,1,0,"oh no wrong keys first bonus point shoot,",FALSE,FALSE,332,p130_PreCode_2019.txt,keyboard,6,"oh no wrong keys first bonus point shoot,",oh no wrong keys first bonus point shoot,TRUE,6,1
130,1,1,1,1,0,"second bonus point,",FALSE,FALSE,333,p130_PreCode_2019.txt,keyboard,6,"second bonus point,",second bonus point,TRUE,6,1
130,1,1,1,1,0,"next bonus Iâ€™ll have to get missiles,",FALSE,FALSE,339,p130_PreCode_2019.txt,keyboard,6,"next bonus iâ€™ll have to get missiles,",next bonus ill have to get missiles,TRUE,6,1
130,1,1,1,1,0,"first bonus sign thatâ€™s an enemy mine again but oh no,",FALSE,FALSE,345,p130_PreCode_2019.txt,keyboard,6,"first bonus sign thatâ€™s an enemy mine again but oh no,",first bonus sign thats an enemy mine again but oh no,TRUE,6,1
130,1,1,1,1,0,"I keep on dying but staying inside the hexagon is really hard wow I just got second bonus,",FALSE,FALSE,349,p130_PreCode_2019.txt,keyboard,6,"i keep on dying but staying inside the hexagon is really hard wow i just got second bonus,",i keep on dying but staying inside the hexagon is really hard wow i just got second bonus,TRUE,6,1
130,1,1,1,1,0,"thatâ€™s bad second bonus,",FALSE,FALSE,355,p130_PreCode_2019.txt,keyboard,7,"thatâ€™s bad second bonus,",thats bad second bonus,TRUE,7,1
130,1,1,1,1,0,"other bonus sign is gonna-oh man,",FALSE,FALSE,362,p130_PreCode_2019.txt,keyboard,7,"other bonus sign is gonna-oh man,",other bonus sign is gonnaoh man,TRUE,7,1
130,1,1,1,1,0,"so first bonus,",FALSE,FALSE,367,p130_PreCode_2019.txt,keyboard,7,"so first bonus,",so first bonus,TRUE,7,1
130,1,1,1,1,0,"middle bonus,",FALSE,FALSE,386,p130_PreCode_2019.txt,keyboard,8,"middle bonus,",middle bonus,TRUE,8,1
130,1,1,1,1,0,"the bonus sign,",FALSE,FALSE,391,p130_PreCode_2019.txt,keyboard,8,"the bonus sign,",the bonus sign,TRUE,8,1
130,1,1,1,1,0,"trying to stay still aw no thatâ€™s a bonus nice but last game I kinda shot whenever I wasnâ€™t moving too much so staying in control could be the priority since it doesnâ€™t really shoot all the time,",FALSE,FALSE,398,p130_PreCode_2019.txt,keyboard,9,"trying to stay still aw no thatâ€™s a bonus nice but last game i kinda shot whenever i wasnâ€™t moving too much so staying in control could be the priority since it doesnâ€™t really shoot all the time,",trying to stay still aw no thats a bonus nice but last game i kinda shot whenever i wasnt moving too much so staying in control could be the priority since it doesnt really shoot all the time,TRUE,9,1
130,1,1,1,1,0,"an enemy and a bonus but aw man that was really fast,",FALSE,FALSE,408,p130_PreCode_2019.txt,keyboard,9,"an enemy and a bonus but aw man that was really fast,",an enemy and a bonus but aw man that was really fast,TRUE,9,1
130,1,1,1,1,0,"alright bonus 2 my shots are at 53 so my next bonus Iâ€™m going to get bullets oh no I clicked too early dang it,",FALSE,FALSE,409,p130_PreCode_2019.txt,keyboard,9,"alright bonus 2 my shots are at 53 so my next bonus iâ€™m going to get bullets oh no i clicked too early dang it,",alright bonus 2 my shots are at 53 so my next bonus im going to get bullets oh no i clicked too early dang it,TRUE,9,1
130,1,1,1,1,0,"oh thatâ€™s an enemy thereâ€™s a bonus get back on the control 539,",FALSE,FALSE,428,p130_PreCode_2019.txt,keyboard,10,"oh thatâ€™s an enemy thereâ€™s a bonus get back on the control 539,",oh thats an enemy theres a bonus get back on the control 539,TRUE,10,1
130,1,1,1,1,0,"itâ€™s really hard to kill this fortress oh no I left it too early Iâ€™ll get the bonus next time,",FALSE,FALSE,429,p130_PreCode_2019.txt,keyboard,10,"itâ€™s really hard to kill this fortress oh no i left it too early iâ€™ll get the bonus next time,",its really hard to kill this fortress oh no i left it too early ill get the bonus next time,TRUE,10,1
131,1,1,1,0,0,"got that bonus,",FALSE,FALSE,43,p131_PreCode_2019.txt,keyboard,2,"got that bonus,",got that bonus,TRUE,2,1
155,1,1,1,1,0,"Ah I think I got, oh nope, ok ok I got it I got it, I got the bonus",FALSE,FALSE,13,p155_PreCode_2019.txt,joystick,1,"ah i think i got, oh nope, ok ok i got it i got it, i got the bonus",ah i think i got oh nope ok ok i got it i got it i got the bonus,TRUE,11,1
155,1,1,1,1,0,"Bonus, bonus points I think yea yea bonus pointsâ€¦",FALSE,FALSE,44,p155_PreCode_2019.txt,joystick,3,"bonus, bonus points i think yea yea bonus pointsâ€¦",bonus bonus points i think yea yea bonus points,TRUE,13,1
155,1,1,1,1,0,"P: I donâ€™t know how to oh crap I canâ€™t get the bonus,",FALSE,FALSE,89,p155_PreCode_2019.txt,joystick,7,"p: i donâ€™t know how to oh crap i canâ€™t get the bonus,",p i dont know how to oh crap i cant get the bonus,TRUE,17,1
155,1,1,1,1,0,"bonus,",FALSE,FALSE,114,p155_PreCode_2019.txt,joystick,9,"bonus,",bonus,FALSE,19,1
155,1,1,1,1,0,bonus?,FALSE,FALSE,123,p155_PreCode_2019.txt,joystick,10,bonus?,bonus,FALSE,20,1
155,1,1,1,1,0,"Yea letâ€™s get this bonus,",FALSE,FALSE,124,p155_PreCode_2019.txt,joystick,10,"yea letâ€™s get this bonus,",yea lets get this bonus,TRUE,20,1
155,1,1,1,1,0,"okay bonus bonus,",FALSE,FALSE,126,p155_PreCode_2019.txt,joystick,10,"okay bonus bonus,",okay bonus bonus,TRUE,20,1
155,1,1,1,1,0,Oh I got my bonus.,FALSE,FALSE,142,p155_PreCode_2019.txt,keyboard,1,oh i got my bonus.,oh i got my bonus,TRUE,1,1
155,1,1,1,1,0,"What thing I am not doing is looking at bonus, and not identifying the mines, and I should do that",FALSE,FALSE,182,p155_PreCode_2019.txt,keyboard,3,"what thing i am not doing is looking at bonus, and not identifying the mines, and i should do that",what thing i am not doing is looking at bonus and not identifying the mines and i should do that,TRUE,3,1
155,1,1,1,1,0,And I just died on my bonus.,FALSE,FALSE,202,p155_PreCode_2019.txt,keyboard,4,and i just died on my bonus.,and i just died on my bonus,TRUE,4,1
155,1,1,1,1,0,One thing Iâ€™m noticing is Iâ€™m not taking any like bonus points here so thereâ€™s another thing Iâ€™m noticing,FALSE,FALSE,293,p155_PreCode_2019.txt,keyboard,9,one thing iâ€™m noticing is iâ€™m not taking any like bonus points here so thereâ€™s another thing iâ€™m noticing,one thing im noticing is im not taking any like bonus points here so theres another thing im noticing,TRUE,9,1
155,1,1,1,1,0,P: Bonus.,FALSE,FALSE,298,p155_PreCode_2019.txt,keyboard,10,p: bonus.,p bonus,TRUE,10,1
155,1,1,1,1,0,Bonus.,FALSE,FALSE,302,p155_PreCode_2019.txt,keyboard,10,bonus.,bonus,FALSE,10,1
155,1,1,1,1,0,"Bonus, yeah.",FALSE,FALSE,304,p155_PreCode_2019.txt,keyboard,10,"bonus, yeah.",bonus yeah,TRUE,10,1
190,1,1,1,1,0,"I can see that I have negative shots but I canâ€™t get the bonus, so, thatâ€™s not good.",FALSE,FALSE,199,p190_PreCode_2019.txt,keyboard,7,"i can see that i have negative shots but i canâ€™t get the bonus, so, thatâ€™s not good.",i can see that i have negative shots but i cant get the bonus so thats not good,TRUE,7,1
190,1,1,1,1,0,"Cool but I got a bonus now, that took a lot of effort, a lot of focus.",FALSE,FALSE,200,p190_PreCode_2019.txt,keyboard,7,"cool but i got a bonus now, that took a lot of effort, a lot of focus.",cool but i got a bonus now that took a lot of effort a lot of focus,TRUE,7,1
190,1,1,1,1,0,"Ah, I shouldâ€™ve got the bonus, I missed it.",FALSE,FALSE,210,p190_PreCode_2019.txt,keyboard,8,"ah, i shouldâ€™ve got the bonus, i missed it.",ah i shouldve got the bonus i missed it,TRUE,8,1
210,1,1,1,1,1,Atleast I got the bonuses right now.,FALSE,FALSE,28,p210_PreCode_2019.txt,joystick,3,atleast i got the bonuses right now.,atleast i got the bonuses right now,TRUE,3,1
210,1,1,1,1,1,Gotta get the bonus.,FALSE,FALSE,60,p210_PreCode_2019.txt,joystick,5,gotta get the bonus.,gotta get the bonus,TRUE,5,1
210,1,1,1,1,1,Point bonus this time.,FALSE,FALSE,69,p210_PreCode_2019.txt,joystick,6,point bonus this time.,point bonus this time,TRUE,6,1
210,1,1,1,1,1,Missed the bonus.,FALSE,FALSE,71,p210_PreCode_2019.txt,joystick,6,missed the bonus.,missed the bonus,TRUE,6,1
210,1,1,1,1,1,"Bonus time, bonus time.",FALSE,FALSE,75,p210_PreCode_2019.txt,joystick,6,"bonus time, bonus time.",bonus time bonus time,TRUE,6,1
210,1,1,1,1,1,Point bonus.,FALSE,FALSE,76,p210_PreCode_2019.txt,joystick,6,point bonus.,point bonus,TRUE,6,1
210,1,1,1,1,1,Missile bonus.,FALSE,FALSE,80,p210_PreCode_2019.txt,joystick,6,missile bonus.,missile bonus,TRUE,6,1
210,1,1,1,1,1,Bonus.,FALSE,FALSE,85,p210_PreCode_2019.txt,joystick,6,bonus.,bonus,FALSE,6,1
210,1,1,1,1,1,"I got 4 bonuses. Cool, cool.",FALSE,FALSE,89,p210_PreCode_2019.txt,joystick,6,"i got 4 bonuses. cool, cool.",i got 4 bonuses cool cool,TRUE,6,1
210,1,1,1,1,1,Ah I missed the bonus.,FALSE,FALSE,109,p210_PreCode_2019.txt,joystick,7,ah i missed the bonus.,ah i missed the bonus,TRUE,7,1
210,1,1,1,1,1,No bonus.,FALSE,FALSE,110,p210_PreCode_2019.txt,joystick,7,no bonus.,no bonus,TRUE,7,1
210,1,1,1,1,1,Missile bonus.,FALSE,FALSE,113,p210_PreCode_2019.txt,joystick,7,missile bonus.,missile bonus,TRUE,7,1
210,1,1,1,1,1,Missile bonus.,FALSE,FALSE,122,p210_PreCode_2019.txt,joystick,8,missile bonus.,missile bonus,TRUE,8,1
210,1,1,1,1,1,Bonus bonus bonus bonus.,FALSE,FALSE,125,p210_PreCode_2019.txt,joystick,8,bonus bonus bonus bonus.,bonus bonus bonus bonus,TRUE,8,1
210,1,1,1,1,1,Bonus bonus bonus.,FALSE,FALSE,127,p210_PreCode_2019.txt,joystick,8,bonus bonus bonus.,bonus bonus bonus,TRUE,8,1
210,1,1,1,1,1,I see. Missile bonus.,FALSE,FALSE,130,p210_PreCode_2019.txt,joystick,8,i see. missile bonus.,i see missile bonus,TRUE,8,1
210,1,1,1,1,1,Got the bonus.,FALSE,FALSE,132,p210_PreCode_2019.txt,joystick,8,got the bonus.,got the bonus,TRUE,8,1
210,1,1,1,1,1,"*sigh* bonus, get the bonus",FALSE,FALSE,152,p210_PreCode_2019.txt,joystick,9,"*sigh* bonus, get the bonus",sigh bonus get the bonus,TRUE,9,1
210,1,1,1,1,1,Get a bonus I see?,FALSE,FALSE,154,p210_PreCode_2019.txt,joystick,9,get a bonus i see?,get a bonus i see,TRUE,9,1
210,1,1,1,1,1,Got the missile bonus.,FALSE,FALSE,165,p210_PreCode_2019.txt,joystick,10,got the missile bonus.,got the missile bonus,TRUE,10,1
210,1,1,1,1,1,That was not a bonus.,FALSE,FALSE,174,p210_PreCode_2019.txt,joystick,10,that was not a bonus.,that was not a bonus,TRUE,10,1
210,1,1,1,1,1,"Bonus, missile bonus.",FALSE,FALSE,175,p210_PreCode_2019.txt,joystick,10,"bonus, missile bonus.",bonus missile bonus,TRUE,10,1
210,1,1,1,1,1,"Ok, 1, 2, darn it darn it, 3, get the bonus, 4, 5, come on, 6, 7, 8, 9, damn it!",FALSE,FALSE,212,p210_PreCode_2019.txt,keyboard,2,"ok, 1, 2, darn it darn it, 3, get the bonus, 4, 5, come on, 6, 7, 8, 9, damn it!",ok 1 2 darn it darn it 3 get the bonus 4 5 come on 6 7 8 9 damn it,TRUE,12,1
210,1,1,1,1,1,Point bonus.,FALSE,FALSE,232,p210_PreCode_2019.txt,keyboard,3,point bonus.,point bonus,TRUE,13,1
210,1,1,1,1,1,"Point bonus, got it, point bonus.",FALSE,FALSE,233,p210_PreCode_2019.txt,keyboard,3,"point bonus, got it, point bonus.",point bonus got it point bonus,TRUE,13,1
210,1,1,1,1,1,Points bonus.,FALSE,FALSE,254,p210_PreCode_2019.txt,keyboard,4,points bonus.,points bonus,TRUE,14,1
210,1,1,1,1,1,Am I getting bonus right off hand?,FALSE,FALSE,270,p210_PreCode_2019.txt,keyboard,5,am i getting bonus right off hand?,am i getting bonus right off hand,TRUE,15,1
210,1,1,1,1,1,Point bonus.,FALSE,FALSE,291,p210_PreCode_2019.txt,keyboard,5,point bonus.,point bonus,TRUE,15,1
210,1,1,1,1,1,"5, yes. Bonus.",FALSE,FALSE,294,p210_PreCode_2019.txt,keyboard,5,"5, yes. bonus.",5 yes bonus,TRUE,15,1
210,1,1,1,1,1,"Oh, point bonus, oh, 10.",FALSE,FALSE,320,p210_PreCode_2019.txt,keyboard,6,"oh, point bonus, oh, 10.",oh point bonus oh 10,TRUE,16,1
210,1,1,1,1,1,Point bonus.,FALSE,FALSE,328,p210_PreCode_2019.txt,keyboard,6,point bonus.,point bonus,TRUE,16,1
210,1,1,1,1,1,"Point bonus, 2. Ah.",FALSE,FALSE,337,p210_PreCode_2019.txt,keyboard,7,"point bonus, 2. ah.",point bonus 2 ah,TRUE,17,1
210,1,1,1,1,1,"Bonus coming up, get some points.",FALSE,FALSE,393,p210_PreCode_2019.txt,keyboard,9,"bonus coming up, get some points.",bonus coming up get some points,TRUE,19,1
210,1,1,1,1,1,Point bonus.,FALSE,FALSE,395,p210_PreCode_2019.txt,keyboard,9,point bonus.,point bonus,TRUE,19,1
210,1,1,1,1,1,Is that a bonus?,FALSE,FALSE,437,p210_PreCode_2019.txt,keyboard,10,is that a bonus?,is that a bonus,TRUE,20,1
210,1,1,1,1,1,Bonus.,FALSE,FALSE,438,p210_PreCode_2019.txt,keyboard,10,bonus.,bonus,FALSE,20,1
210,1,1,1,1,1,"6, 7, 8, 9, point bonus, what?",FALSE,FALSE,444,p210_PreCode_2019.txt,keyboard,10,"6, 7, 8, 9, point bonus, what?",6 7 8 9 point bonus what,TRUE,20,1
211,1,1,1,1,1,This is the bonus.,FALSE,FALSE,15,p211_PreCode_2019.txt,joystick,1,this is the bonus.,this is the bonus,TRUE,1,1
214,1,1,1,1,0,Oh itâ€™s so hard to focus on the bonus and control the ship.,FALSE,FALSE,234,p214_PreCode_2019.txt,keyboard,2,oh itâ€™s so hard to focus on the bonus and control the ship.,oh its so hard to focus on the bonus and control the ship,TRUE,2,1
272,2,0,1,1,1,*mumbles* I got a bonus point.,FALSE,FALSE,105,p272_PreCode_2019.txt,keyboard,1,*mumbles* i got a bonus point.,mumbles i got a bonus point,TRUE,11,1
272,2,0,1,1,1,Bonus.,FALSE,FALSE,127,p272_PreCode_2019.txt,keyboard,3,bonus.,bonus,FALSE,13,1
273,1,99,1,1,1,"I don’t remember, there’s something about the second dollar sign that pops up that’ll get you the bonus",FALSE,FALSE,42,p273_PreCode_2019.txt,joystick,2,"i don’t remember, there’s something about the second dollar sign that pops up that’ll get you the bonus",i dont remember theres something about the second dollar sign that pops up thatll get you the bonus,TRUE,2,1
273,1,99,1,1,1,Oh I got bonus points,FALSE,FALSE,68,p273_PreCode_2019.txt,joystick,3,oh i got bonus points,oh i got bonus points,TRUE,3,1
273,1,99,1,1,1,I got a bonus,FALSE,FALSE,87,p273_PreCode_2019.txt,joystick,4,i got a bonus,i got a bonus,TRUE,4,1
273,1,99,1,1,1,"Question mark, not a bonus",FALSE,FALSE,88,p273_PreCode_2019.txt,joystick,4,"question mark, not a bonus",question mark not a bonus,TRUE,4,1
273,1,99,1,1,1,"Okay, I get a bonus",FALSE,FALSE,91,p273_PreCode_2019.txt,joystick,4,"okay, i get a bonus",okay i get a bonus,TRUE,4,1
273,1,99,1,1,1,Alright that’s not the bonus,FALSE,FALSE,95,p273_PreCode_2019.txt,joystick,4,alright that’s not the bonus,alright thats not the bonus,TRUE,4,1
273,1,99,1,1,1,I got a bracket for bonus,FALSE,FALSE,104,p273_PreCode_2019.txt,joystick,5,i got a bracket for bonus,i got a bracket for bonus,TRUE,5,1
273,1,99,1,1,1,"Alright, got a dollar sign, no bonus",FALSE,FALSE,111,p273_PreCode_2019.txt,joystick,5,"alright, got a dollar sign, no bonus",alright got a dollar sign no bonus,TRUE,5,1
273,1,99,1,1,1,Dollar sign but no bonus,FALSE,FALSE,115,p273_PreCode_2019.txt,joystick,5,dollar sign but no bonus,dollar sign but no bonus,TRUE,5,1
273,1,99,1,1,1,Dollar sign again no bonus,FALSE,FALSE,116,p273_PreCode_2019.txt,joystick,5,dollar sign again no bonus,dollar sign again no bonus,TRUE,5,1
273,1,99,1,1,1,"I got a percent sign, let’s try the dollar sign after this to (mumble) bonus",FALSE,FALSE,149,p273_PreCode_2019.txt,joystick,7,"i got a percent sign, let’s try the dollar sign after this to (mumble) bonus",i got a percent sign lets try the dollar sign after this to mumble bonus,TRUE,7,1
273,1,99,1,1,1,"I got some bonus, um…",FALSE,FALSE,194,p273_PreCode_2019.txt,joystick,10,"i got some bonus, um…",i got some bonus um,TRUE,10,1
273,1,99,1,1,1,"No bonus, so…",FALSE,FALSE,203,p273_PreCode_2019.txt,joystick,10,"no bonus, so…",no bonus so,TRUE,10,1
273,1,99,1,1,1,"Another dollar, bonus",FALSE,FALSE,204,p273_PreCode_2019.txt,joystick,10,"another dollar, bonus",another dollar bonus,TRUE,10,1
273,1,99,1,1,1,"Alright dollar sign, no bonus",FALSE,FALSE,223,p273_PreCode_2019.txt,keyboard,1,"alright dollar sign, no bonus",alright dollar sign no bonus,TRUE,11,1
273,1,99,1,1,1,"Dollar sign, no bonus",FALSE,FALSE,225,p273_PreCode_2019.txt,keyboard,1,"dollar sign, no bonus",dollar sign no bonus,TRUE,11,1
273,1,99,1,1,1,No bonus,FALSE,FALSE,230,p273_PreCode_2019.txt,keyboard,1,no bonus,no bonus,TRUE,11,1
273,1,99,1,1,1,When I get close to… ok I got a bonus but I died,FALSE,FALSE,249,p273_PreCode_2019.txt,keyboard,2,when i get close to… ok i got a bonus but i died,when i get close to ok i got a bonus but i died,TRUE,12,1
273,1,99,1,1,1,"Alright bonus, cool",FALSE,FALSE,254,p273_PreCode_2019.txt,keyboard,3,"alright bonus, cool",alright bonus cool,TRUE,13,1
273,1,99,1,1,1,Okay I got a bonus,FALSE,FALSE,274,p273_PreCode_2019.txt,keyboard,4,okay i got a bonus,okay i got a bonus,TRUE,14,1
273,1,99,1,1,1,"Dollar sign, no bonus",FALSE,FALSE,279,p273_PreCode_2019.txt,keyboard,4,"dollar sign, no bonus",dollar sign no bonus,TRUE,14,1
273,1,99,1,1,1,"Alright bonus, I got a bonus, uhhh points",FALSE,FALSE,291,p273_PreCode_2019.txt,keyboard,5,"alright bonus, i got a bonus, uhhh points",alright bonus i got a bonus uhhh points,TRUE,15,1
273,1,99,1,1,1,"Dollar sign, and bonus points",FALSE,FALSE,295,p273_PreCode_2019.txt,keyboard,5,"dollar sign, and bonus points",dollar sign and bonus points,TRUE,15,1
273,1,99,1,1,1,"I can’t remember, I can’t remember how I get more, besides the bonus",FALSE,FALSE,304,p273_PreCode_2019.txt,keyboard,5,"i can’t remember, i can’t remember how i get more, besides the bonus",i cant remember i cant remember how i get more besides the bonus,TRUE,15,1
273,1,99,1,1,1,Trying to get bonus,FALSE,FALSE,321,p273_PreCode_2019.txt,keyboard,6,trying to get bonus,trying to get bonus,TRUE,16,1
273,1,99,1,1,1,"Got bonus, missiles",FALSE,FALSE,331,p273_PreCode_2019.txt,keyboard,6,"got bonus, missiles",got bonus missiles,TRUE,16,1
273,1,99,1,1,1,"Um, alright I got a bonus of bullets",FALSE,FALSE,345,p273_PreCode_2019.txt,keyboard,7,"um, alright i got a bonus of bullets",um alright i got a bonus of bullets,TRUE,17,1
273,1,99,1,1,1,I got bonus shots,FALSE,FALSE,355,p273_PreCode_2019.txt,keyboard,8,i got bonus shots,i got bonus shots,TRUE,18,1
273,1,99,1,1,1,"Alright, I got a bonus of bullets, missiles, which I needed those",FALSE,FALSE,359,p273_PreCode_2019.txt,keyboard,8,"alright, i got a bonus of bullets, missiles, which i needed those",alright i got a bonus of bullets missiles which i needed those,TRUE,18,1
273,1,99,1,1,1,Alright got the bonus,FALSE,FALSE,367,p273_PreCode_2019.txt,keyboard,9,alright got the bonus,alright got the bonus,TRUE,19,1
273,1,99,1,1,1,I’ll try to get more bonus points next time,FALSE,FALSE,372,p273_PreCode_2019.txt,keyboard,9,i’ll try to get more bonus points next time,ill try to get more bonus points next time,TRUE,19,1
273,1,99,1,1,1,"Alright got a bonus, I got bonus um… points",FALSE,FALSE,384,p273_PreCode_2019.txt,keyboard,9,"alright got a bonus, i got bonus um… points",alright got a bonus i got bonus um points,TRUE,19,1
273,1,99,1,1,1,Alright I got bonus bullets,FALSE,FALSE,393,p273_PreCode_2019.txt,keyboard,10,alright i got bonus bullets,alright i got bonus bullets,TRUE,20,1
273,1,99,1,1,1,I got bonus points,FALSE,FALSE,402,p273_PreCode_2019.txt,keyboard,10,i got bonus points,i got bonus points,TRUE,20,1
300,1,1,1,1,0,"left click it gave me the bonus,",FALSE,FALSE,97,p300_PreCode_2019.txt,joystick,5,"left click it gave me the bonus,",left click it gave me the bonus,TRUE,15,1
300,1,1,1,1,0,"going to try 1 real one side to side if I can get that bonus,",FALSE,FALSE,168,p300_PreCode_2019.txt,joystick,9,"going to try 1 real one side to side if i can get that bonus,",going to try 1 real one side to side if i can get that bonus,TRUE,19,1
300,1,1,1,1,0,"Letâ€™s see, get the bonus points.",FALSE,FALSE,400,p300_PreCode_2019.txt,keyboard,9,"letâ€™s see, get the bonus points.",lets see get the bonus points,TRUE,9,1
301,2,0,1,1,0,Haha just going in circles now bonus one bonus two.,FALSE,FALSE,8,p301_PreCode_2019.txt,joystick,1,haha just going in circles now bonus one bonus two.,haha just going in circles now bonus one bonus two,TRUE,11,1
301,2,0,1,1,0,Bonus bonuses.,FALSE,FALSE,19,p301_PreCode_2019.txt,joystick,3,bonus bonuses.,bonus bonuses,TRUE,13,1
301,2,0,1,1,0,"P: stop getting shot, bonus.",FALSE,FALSE,28,p301_PreCode_2019.txt,joystick,4,"p: stop getting shot, bonus.",p stop getting shot bonus,TRUE,14,1
301,2,0,1,1,0,Bonus I can just shoot him.,FALSE,FALSE,34,p301_PreCode_2019.txt,joystick,5,bonus i can just shoot him.,bonus i can just shoot him,TRUE,15,1
301,2,0,1,1,0,"5,6 bonus.",FALSE,FALSE,36,p301_PreCode_2019.txt,joystick,5,"5,6 bonus.",56 bonus,TRUE,15,1
301,2,0,1,1,0,No too fast oh get bonus.,FALSE,FALSE,48,p301_PreCode_2019.txt,joystick,6,no too fast oh get bonus.,no too fast oh get bonus,TRUE,16,1
301,2,0,1,1,0,Bonus.,FALSE,FALSE,63,p301_PreCode_2019.txt,joystick,8,bonus.,bonus,FALSE,18,1
301,2,0,1,1,0,"Bonus, yes, shoot.",FALSE,FALSE,66,p301_PreCode_2019.txt,joystick,8,"bonus, yes, shoot.",bonus yes shoot,TRUE,18,1
301,2,0,1,1,0,Money sign money sign bonus- I pressed it.,FALSE,FALSE,68,p301_PreCode_2019.txt,joystick,8,money sign money sign bonus- i pressed it.,money sign money sign bonus i pressed it,TRUE,18,1
301,2,0,1,1,0,Bonus.,FALSE,FALSE,72,p301_PreCode_2019.txt,joystick,8,bonus.,bonus,FALSE,18,1
301,2,0,1,1,0,Now I can get the bonus.,FALSE,FALSE,76,p301_PreCode_2019.txt,joystick,9,now i can get the bonus.,now i can get the bonus,TRUE,19,1
301,2,0,1,1,0,"There we go 1,2,3, money sign,4,4, bonus.",FALSE,FALSE,81,p301_PreCode_2019.txt,joystick,9,"there we go 1,2,3, money sign,4,4, bonus.",there we go 123 money sign44 bonus,TRUE,19,1
301,2,0,1,1,0,Money sign bonus darn it.,FALSE,FALSE,86,p301_PreCode_2019.txt,joystick,9,money sign bonus darn it.,money sign bonus darn it,TRUE,19,1
301,2,0,1,1,0,"3 uh oh darn it at least I got a money sign bonus x is that letter yes, no.",FALSE,FALSE,87,p301_PreCode_2019.txt,joystick,9,"3 uh oh darn it at least i got a money sign bonus x is that letter yes, no.",3 uh oh darn it at least i got a money sign bonus x is that letter yes no,TRUE,19,1
301,2,0,1,1,0,Bonus shoot.,FALSE,FALSE,93,p301_PreCode_2019.txt,joystick,10,bonus shoot.,bonus shoot,TRUE,20,1
301,2,0,1,1,0,Bonus.,FALSE,FALSE,98,p301_PreCode_2019.txt,joystick,10,bonus.,bonus,FALSE,20,1
