Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber
127,1,0,1,1,0,"Yeah cause just I donâ€™t play video games, and so this is not a skill I have.",FALSE,FALSE,241,p127_PreCode_2019.txt,keyboard,7,"yeah cause just i donâ€™t play video games, and so this is not a skill i have.",yeah cause just i dont play video games and so this is not a skill i have,TRUE,7
127,1,0,1,1,0,"And over time I could get a lot better at it, but not in one setting like this.",FALSE,FALSE,242,p127_PreCode_2019.txt,keyboard,7,"and over time i could get a lot better at it, but not in one setting like this.",and over time i could get a lot better at it but not in one setting like this,TRUE,7
127,1,0,1,1,0,It takes some time to learn the game.,FALSE,FALSE,243,p127_PreCode_2019.txt,keyboard,7,it takes some time to learn the game.,it takes some time to learn the game,TRUE,7
127,1,0,1,1,0,Ah come on.,FALSE,FALSE,244,p127_PreCode_2019.txt,keyboard,7,ah come on.,ah come on,TRUE,7
127,1,0,1,1,0,Problem is I donâ€™t even see myself getting any better at it.,FALSE,FALSE,245,p127_PreCode_2019.txt,keyboard,7,problem is i donâ€™t even see myself getting any better at it.,problem is i dont even see myself getting any better at it,TRUE,7
127,1,0,1,1,0,#>8,FALSE,TRUE,246,p127_PreCode_2019.txt,keyboard,8,#>8,8,FALSE,8
127,1,0,1,1,0,P: LIP.,FALSE,FALSE,247,p127_PreCode_2019.txt,keyboard,8,p: lip.,p lip,TRUE,8
127,1,0,1,1,0,"Turn around, turn around, turn around.",FALSE,FALSE,248,p127_PreCode_2019.txt,keyboard,8,"turn around, turn around, turn around.",turn around turn around turn around,TRUE,8
127,1,0,1,1,0,Gosh.,FALSE,FALSE,249,p127_PreCode_2019.txt,keyboard,8,gosh.,gosh,FALSE,8
127,1,0,1,1,0,Yeah this is not a good thing for me.,FALSE,FALSE,250,p127_PreCode_2019.txt,keyboard,8,yeah this is not a good thing for me.,yeah this is not a good thing for me,TRUE,8
127,1,0,1,1,0,"Come on, rotate.",FALSE,FALSE,251,p127_PreCode_2019.txt,keyboard,8,"come on, rotate.",come on rotate,TRUE,8
127,1,0,1,1,0,I guess Iâ€™m just not doing it fast enough.,FALSE,FALSE,252,p127_PreCode_2019.txt,keyboard,8,i guess iâ€™m just not doing it fast enough.,i guess im just not doing it fast enough,TRUE,8
127,1,0,1,1,0,Couldâ€™ve been easier if they made it Donkey Kong or something I knew how to play.,FALSE,FALSE,253,p127_PreCode_2019.txt,keyboard,8,couldâ€™ve been easier if they made it donkey kong or something i knew how to play.,couldve been easier if they made it donkey kong or something i knew how to play,TRUE,8
127,1,0,1,1,0,"Oh, come on.",FALSE,FALSE,254,p127_PreCode_2019.txt,keyboard,8,"oh, come on.",oh come on,TRUE,8
127,1,0,1,1,0,Turn.,FALSE,FALSE,255,p127_PreCode_2019.txt,keyboard,8,turn.,turn,FALSE,8
127,1,0,1,1,0,"Come on turn, turn, turn.",FALSE,FALSE,256,p127_PreCode_2019.txt,keyboard,8,"come on turn, turn, turn.",come on turn turn turn,TRUE,8
127,1,0,1,1,0,Come on.,FALSE,FALSE,257,p127_PreCode_2019.txt,keyboard,8,come on.,come on,TRUE,8
127,1,0,1,1,0,"P: Yeah, well Iâ€™m trying to concentrate, thatâ€™s the thing.",FALSE,FALSE,258,p127_PreCode_2019.txt,keyboard,8,"p: yeah, well iâ€™m trying to concentrate, thatâ€™s the thing.",p yeah well im trying to concentrate thats the thing,TRUE,8
127,1,0,1,1,0,"Aw come on, darn.",FALSE,FALSE,259,p127_PreCode_2019.txt,keyboard,8,"aw come on, darn.",aw come on darn,TRUE,8
127,1,0,1,1,0,"Turn, turn, turn.",FALSE,FALSE,260,p127_PreCode_2019.txt,keyboard,8,"turn, turn, turn.",turn turn turn,TRUE,8
127,1,0,1,1,0,#>9,FALSE,TRUE,261,p127_PreCode_2019.txt,keyboard,9,#>9,9,FALSE,9
127,1,0,1,1,0,"P: DZA, hmm.",FALSE,FALSE,262,p127_PreCode_2019.txt,keyboard,9,"p: dza, hmm.",p dza hmm,TRUE,9
127,1,0,1,1,0,"Come on, come on.",FALSE,FALSE,263,p127_PreCode_2019.txt,keyboard,9,"come on, come on.",come on come on,TRUE,9
127,1,0,1,1,0,"Turn, turn, turn.",FALSE,FALSE,264,p127_PreCode_2019.txt,keyboard,9,"turn, turn, turn.",turn turn turn,TRUE,9
127,1,0,1,1,0,"I have to learn to fly this thing before I can get the other functions down, because itâ€™s so difficult, like those missiles.",FALSE,FALSE,265,p127_PreCode_2019.txt,keyboard,9,"i have to learn to fly this thing before i can get the other functions down, because itâ€™s so difficult, like those missiles.",i have to learn to fly this thing before i can get the other functions down because its so difficult like those missiles,TRUE,9
127,1,0,1,1,0,Man.,FALSE,FALSE,266,p127_PreCode_2019.txt,keyboard,9,man.,man,FALSE,9
127,1,0,1,1,0,"A lot of times on video games like this, it takes me several, several times just to get a function, or the functions of the buttons, and the purpose of the game, and so onâ€¦ so sitting here one time like this is not gonna beâ€¦ itâ€™s not gonna be much success for me.",FALSE,FALSE,267,p127_PreCode_2019.txt,keyboard,9,"a lot of times on video games like this, it takes me several, several times just to get a function, or the functions of the buttons, and the purpose of the game, and so onâ€¦ so sitting here one time like this is not gonna beâ€¦ itâ€™s not gonna be much success for me.",a lot of times on video games like this it takes me several several times just to get a function or the functions of the buttons and the purpose of the game and so on so sitting here one time like this is not gonna be its not gonna be much success for me,TRUE,9
127,1,0,1,1,0,"Like I say, itâ€™s not something I normally do, video games, so.",FALSE,FALSE,268,p127_PreCode_2019.txt,keyboard,9,"like i say, itâ€™s not something i normally do, video games, so.",like i say its not something i normally do video games so,TRUE,9
127,1,0,1,1,0,"You know when I did this mass survey, I thought when I put â€œdonâ€™t play video gamesâ€ I wouldnâ€™t get selected, hahah.",FALSE,FALSE,269,p127_PreCode_2019.txt,keyboard,9,"you know when i did this mass survey, i thought when i put â€œdonâ€™t play video gamesâ€ i wouldnâ€™t get selected, hahah.",you know when i did this mass survey i thought when i put dont play video games i wouldnt get selected hahah,TRUE,9
127,1,0,1,1,0,Who got a video game one?,FALSE,FALSE,270,p127_PreCode_2019.txt,keyboard,9,who got a video game one?,who got a video game one,TRUE,9
127,1,0,1,1,0,Oh gosh.,FALSE,FALSE,271,p127_PreCode_2019.txt,keyboard,9,oh gosh.,oh gosh,TRUE,9
127,1,0,1,1,0,#>10,FALSE,TRUE,272,p127_PreCode_2019.txt,keyboard,10,#>10,10,FALSE,10
127,1,0,1,1,0,P: XVN.,FALSE,FALSE,273,p127_PreCode_2019.txt,keyboard,10,p: xvn.,p xvn,TRUE,10
127,1,0,1,1,0,I donâ€™t even see them anyway.,FALSE,FALSE,274,p127_PreCode_2019.txt,keyboard,10,i donâ€™t even see them anyway.,i dont even see them anyway,TRUE,10
127,1,0,1,1,0,"Come on, come on, come on.",FALSE,FALSE,275,p127_PreCode_2019.txt,keyboard,10,"come on, come on, come on.",come on come on come on,TRUE,10
127,1,0,1,1,0,"Turn, turn, turn.",FALSE,FALSE,276,p127_PreCode_2019.txt,keyboard,10,"turn, turn, turn.",turn turn turn,TRUE,10
127,1,0,1,1,0,Come on.,FALSE,FALSE,277,p127_PreCode_2019.txt,keyboard,10,come on.,come on,TRUE,10
127,1,0,1,1,0,Itâ€™s like it takes atomic bombs.,FALSE,FALSE,278,p127_PreCode_2019.txt,keyboard,10,itâ€™s like it takes atomic bombs.,its like it takes atomic bombs,TRUE,10
127,1,0,1,1,0,"Get away from me, there you go.",FALSE,FALSE,279,p127_PreCode_2019.txt,keyboard,10,"get away from me, there you go.",get away from me there you go,TRUE,10
127,1,0,1,1,0,P: Okay.,FALSE,FALSE,280,p127_PreCode_2019.txt,keyboard,10,p: okay.,p okay,TRUE,10
127,1,0,1,1,0,"Yep, come on.",FALSE,FALSE,281,p127_PreCode_2019.txt,keyboard,10,"yep, come on.",yep come on,TRUE,10
127,1,0,1,1,0,Slow down.,FALSE,FALSE,282,p127_PreCode_2019.txt,keyboard,10,slow down.,slow down,TRUE,10
127,1,0,1,1,0,Slow down.,FALSE,FALSE,283,p127_PreCode_2019.txt,keyboard,10,slow down.,slow down,TRUE,10
127,1,0,1,1,0,"Slow down, slow down.",FALSE,FALSE,284,p127_PreCode_2019.txt,keyboard,10,"slow down, slow down.",slow down slow down,TRUE,10
127,1,0,1,1,0,"Come on, slow down.",FALSE,FALSE,285,p127_PreCode_2019.txt,keyboard,10,"come on, slow down.",come on slow down,TRUE,10
127,1,0,1,1,0,"Come on, back up here.",FALSE,FALSE,286,p127_PreCode_2019.txt,keyboard,10,"come on, back up here.",come on back up here,TRUE,10
127,1,0,1,1,0,"Come on, slow down, slow down, slow down.",FALSE,FALSE,287,p127_PreCode_2019.txt,keyboard,10,"come on, slow down, slow down, slow down.",come on slow down slow down slow down,TRUE,10
127,1,0,1,1,0,There you go come on go this way.,FALSE,FALSE,288,p127_PreCode_2019.txt,keyboard,10,there you go come on go this way.,there you go come on go this way,TRUE,10
127,1,0,1,1,0,"Hyperspace, I can see now.",FALSE,FALSE,289,p127_PreCode_2019.txt,keyboard,10,"hyperspace, i can see now.",hyperspace i can see now,TRUE,10
127,1,0,1,1,0,"Turn, turn, turn.",FALSE,FALSE,290,p127_PreCode_2019.txt,keyboard,10,"turn, turn, turn.",turn turn turn,TRUE,10
127,1,0,1,1,0,"Come on, come on, come on.",FALSE,FALSE,291,p127_PreCode_2019.txt,keyboard,10,"come on, come on, come on.",come on come on come on,TRUE,10
127,1,0,1,1,0,"Other way, other way.",FALSE,FALSE,292,p127_PreCode_2019.txt,keyboard,10,"other way, other way.",other way other way,TRUE,10
127,1,0,1,1,0,"Oh man, come on.",FALSE,FALSE,293,p127_PreCode_2019.txt,keyboard,10,"oh man, come on.",oh man come on,TRUE,10
127,1,0,1,1,0,Fire.,FALSE,FALSE,294,p127_PreCode_2019.txt,keyboard,10,fire.,fire,FALSE,10
130,1,1,1,1,0,Keyboard Version,TRUE,FALSE,210,p130_PreCode_2019.txt,keyboard,1,keyboard version,keyboard version,TRUE,1
130,1,1,1,1,0,#>1,FALSE,TRUE,211,p130_PreCode_2019.txt,keyboard,1,#>1,1,FALSE,1
130,1,1,1,1,0,P: HZK.,FALSE,FALSE,212,p130_PreCode_2019.txt,keyboard,1,p: hzk.,p hzk,TRUE,1
130,1,1,1,1,0,"Oh man , oh, oh my god, Itâ€™s really fast.",FALSE,FALSE,213,p130_PreCode_2019.txt,keyboard,1,"oh man , oh, oh my god, itâ€™s really fast.",oh man  oh oh my god its really fast,TRUE,1
130,1,1,1,1,0,I canâ€™t really stop this thing.,FALSE,FALSE,214,p130_PreCode_2019.txt,keyboard,1,i canâ€™t really stop this thing.,i cant really stop this thing,TRUE,1
130,1,1,1,1,0,Thatâ€™s an enemy.,FALSE,FALSE,215,p130_PreCode_2019.txt,keyboard,1,thatâ€™s an enemy.,thats an enemy,TRUE,1
130,1,1,1,1,0,Oh no.,FALSE,FALSE,216,p130_PreCode_2019.txt,keyboard,1,oh no.,oh no,TRUE,1
130,1,1,1,1,0,Oh no.,FALSE,FALSE,217,p130_PreCode_2019.txt,keyboard,1,oh no.,oh no,TRUE,1
130,1,1,1,1,0,Wait so we die whenever we get shot like 3 times?,FALSE,FALSE,218,p130_PreCode_2019.txt,keyboard,1,wait so we die whenever we get shot like 3 times?,wait so we die whenever we get shot like 3 times,TRUE,1
130,1,1,1,1,0,P: Oh ok.,FALSE,FALSE,219,p130_PreCode_2019.txt,keyboard,1,p: oh ok.,p oh ok,TRUE,1
130,1,1,1,1,0,"Do I just kill a thing, mine, whenever I run into it?",FALSE,FALSE,220,p130_PreCode_2019.txt,keyboard,1,"do i just kill a thing, mine, whenever i run into it?",do i just kill a thing mine whenever i run into it,TRUE,1
130,1,1,1,1,0,"Ah, no.",FALSE,FALSE,221,p130_PreCode_2019.txt,keyboard,1,"ah, no.",ah no,TRUE,1
130,1,1,1,1,0,This is very tough.,FALSE,FALSE,222,p130_PreCode_2019.txt,keyboard,1,this is very tough.,this is very tough,TRUE,1
130,1,1,1,1,0,P: Ok sorry.,FALSE,FALSE,223,p130_PreCode_2019.txt,keyboard,1,p: ok sorry.,p ok sorry,TRUE,1
130,1,1,1,1,0,"Oh man, but umm, itâ€™s just really hard to shoot cuz I keep on forgetting and then the enemy mine was there cuz itâ€™s HZK.",FALSE,FALSE,224,p130_PreCode_2019.txt,keyboard,1,"oh man, but umm, itâ€™s just really hard to shoot cuz i keep on forgetting and then the enemy mine was there cuz itâ€™s hzk.",oh man but umm its just really hard to shoot cuz i keep on forgetting and then the enemy mine was there cuz its hzk,TRUE,1
130,1,1,1,1,0,"I think thatâ€™s the like first bonus sign, and thatâ€™s the second one.",FALSE,FALSE,225,p130_PreCode_2019.txt,keyboard,1,"i think thatâ€™s the like first bonus sign, and thatâ€™s the second one.",i think thats the like first bonus sign and thats the second one,TRUE,1
130,1,1,1,1,0,Since I only *mumbles* The enemy mine is HZK and Iâ€™m trying to shoot at the fortress but itâ€™s just really hard.,FALSE,FALSE,226,p130_PreCode_2019.txt,keyboard,1,since i only *mumbles* the enemy mine is hzk and iâ€™m trying to shoot at the fortress but itâ€™s just really hard.,since i only mumbles the enemy mine is hzk and im trying to shoot at the fortress but its just really hard,TRUE,1
130,1,1,1,1,0,"Way if its, if itâ€™s an ally mine does it still like follow you?",FALSE,FALSE,227,p130_PreCode_2019.txt,keyboard,1,"way if its, if itâ€™s an ally mine does it still like follow you?",way if its if its an ally mine does it still like follow you,TRUE,1
130,1,1,1,1,0,P: Oh.,FALSE,FALSE,228,p130_PreCode_2019.txt,keyboard,1,p: oh.,p oh,TRUE,1
130,1,1,1,1,0,I didnâ€™t know that.,FALSE,FALSE,229,p130_PreCode_2019.txt,keyboard,1,i didnâ€™t know that.,i didnt know that,TRUE,1
130,1,1,1,1,0,"*mumbles* umm so thatâ€™s the first dollar sign, and thatâ€™s an enemy mine, umm, second dollar sign, soâ€¦ just trying to stop my acceleration, cuz itâ€™s going too fast.",FALSE,FALSE,230,p130_PreCode_2019.txt,keyboard,1,"*mumbles* umm so thatâ€™s the first dollar sign, and thatâ€™s an enemy mine, umm, second dollar sign, soâ€¦ just trying to stop my acceleration, cuz itâ€™s going too fast.",mumbles umm so thats the first dollar sign and thats an enemy mine umm second dollar sign so just trying to stop my acceleration cuz its going too fast,TRUE,1
130,1,1,1,1,0,"Thatâ€™s an ally, I think.",FALSE,FALSE,231,p130_PreCode_2019.txt,keyboard,1,"thatâ€™s an ally, i think.",thats an ally i think,TRUE,1
130,1,1,1,1,0,Oh no.,FALSE,FALSE,232,p130_PreCode_2019.txt,keyboard,1,oh no.,oh no,TRUE,1
130,1,1,1,1,0,"Umm, the ally mine *mumbles*",FALSE,FALSE,233,p130_PreCode_2019.txt,keyboard,1,"umm, the ally mine *mumbles*",umm the ally mine mumbles,TRUE,1
130,1,1,1,1,0,P: Oh gosh that was really hard.,FALSE,FALSE,234,p130_PreCode_2019.txt,keyboard,1,p: oh gosh that was really hard.,p oh gosh that was really hard,TRUE,1
130,1,1,1,1,0,Oh no,FALSE,FALSE,235,p130_PreCode_2019.txt,keyboard,1,oh no,oh no,TRUE,1
130,1,1,1,1,0,P: It accelerates really really fast and then..,FALSE,FALSE,236,p130_PreCode_2019.txt,keyboard,1,p: it accelerates really really fast and then..,p it accelerates really really fast and then,TRUE,1
130,1,1,1,1,0,P: Do I just continue?,FALSE,FALSE,237,p130_PreCode_2019.txt,keyboard,1,p: do i just continue?,p do i just continue,TRUE,1
130,1,1,1,1,0,#>2,FALSE,TRUE,238,p130_PreCode_2019.txt,keyboard,2,#>2,2,FALSE,2
130,1,1,1,1,0,P: Okay.,FALSE,FALSE,239,p130_PreCode_2019.txt,keyboard,2,p: okay.,p okay,TRUE,2
130,1,1,1,1,0,"P: Okay, is this just like the same thing?",FALSE,FALSE,240,p130_PreCode_2019.txt,keyboard,2,"p: okay, is this just like the same thing?",p okay is this just like the same thing,TRUE,2
130,1,1,1,1,0,Do I just continue this?,FALSE,FALSE,241,p130_PreCode_2019.txt,keyboard,2,do i just continue this?,do i just continue this,TRUE,2
130,1,1,1,1,0,P: JGU JGU JGU.,FALSE,FALSE,242,p130_PreCode_2019.txt,keyboard,2,p: jgu jgu jgu.,p jgu jgu jgu,TRUE,2
130,1,1,1,1,0,So thereâ€™s the first dollar sign.,FALSE,FALSE,243,p130_PreCode_2019.txt,keyboard,2,so thereâ€™s the first dollar sign.,so theres the first dollar sign,TRUE,2
130,1,1,1,1,0,And then just trying to stay inside the hexagon.,FALSE,FALSE,244,p130_PreCode_2019.txt,keyboard,2,and then just trying to stay inside the hexagon.,and then just trying to stay inside the hexagon,TRUE,2
130,1,1,1,1,0,"Good got the bonus, thatâ€™s an ally but I donâ€™t know what to do.",FALSE,FALSE,245,p130_PreCode_2019.txt,keyboard,2,"good got the bonus, thatâ€™s an ally but i donâ€™t know what to do.",good got the bonus thats an ally but i dont know what to do,TRUE,2
130,1,1,1,1,0,Iâ€™m trying to slow this spaceship down cuz itâ€™s going too fast.,FALSE,FALSE,246,p130_PreCode_2019.txt,keyboard,2,iâ€™m trying to slow this spaceship down cuz itâ€™s going too fast.,im trying to slow this spaceship down cuz its going too fast,TRUE,2
130,1,1,1,1,0,But I just keep hitting the spaceship.,FALSE,FALSE,247,p130_PreCode_2019.txt,keyboard,2,but i just keep hitting the spaceship.,but i just keep hitting the spaceship,TRUE,2
130,1,1,1,1,0,"But umm, oh wait thatâ€™s an enemy.",FALSE,FALSE,248,p130_PreCode_2019.txt,keyboard,2,"but umm, oh wait thatâ€™s an enemy.",but umm oh wait thats an enemy,TRUE,2
130,1,1,1,1,0,I think I clicked too fast.,FALSE,FALSE,249,p130_PreCode_2019.txt,keyboard,2,i think i clicked too fast.,i think i clicked too fast,TRUE,2
130,1,1,1,1,0,There we go.,FALSE,FALSE,250,p130_PreCode_2019.txt,keyboard,2,there we go.,there we go,TRUE,2
130,1,1,1,1,0,"And then, umm, oh no, I shot too fast no!",FALSE,FALSE,251,p130_PreCode_2019.txt,keyboard,2,"and then, umm, oh no, i shot too fast no!",and then umm oh no i shot too fast no,TRUE,2
130,1,1,1,1,0,It reset the vulnerability thing back to zero.,FALSE,FALSE,252,p130_PreCode_2019.txt,keyboard,2,it reset the vulnerability thing back to zero.,it reset the vulnerability thing back to zero,TRUE,2
130,1,1,1,1,0,So right now Iâ€™m just trying to shoot at it.,FALSE,FALSE,253,p130_PreCode_2019.txt,keyboard,2,so right now iâ€™m just trying to shoot at it.,so right now im just trying to shoot at it,TRUE,2
130,1,1,1,1,0,"Umm, thatâ€™s a, no!",FALSE,FALSE,254,p130_PreCode_2019.txt,keyboard,2,"umm, thatâ€™s a, no!",umm thats a no,TRUE,2
130,1,1,1,1,0,"Umm, so thatâ€™s the first dollar sign and I think thatâ€™s an enemy but I *mumbles* thatâ€™s the second bonus.",FALSE,FALSE,255,p130_PreCode_2019.txt,keyboard,2,"umm, so thatâ€™s the first dollar sign and i think thatâ€™s an enemy but i *mumbles* thatâ€™s the second bonus.",umm so thats the first dollar sign and i think thats an enemy but i mumbles thats the second bonus,TRUE,2
130,1,1,1,1,0,But I canâ€™t really stay inside the hexagon.,FALSE,FALSE,256,p130_PreCode_2019.txt,keyboard,2,but i canâ€™t really stay inside the hexagon.,but i cant really stay inside the hexagon,TRUE,2
130,1,1,1,1,0,"Ah no, man!",FALSE,FALSE,257,p130_PreCode_2019.txt,keyboard,2,"ah no, man!",ah no man,TRUE,2
130,1,1,1,1,0,Iâ€™m sorry.,FALSE,FALSE,258,p130_PreCode_2019.txt,keyboard,2,iâ€™m sorry.,im sorry,TRUE,2
130,1,1,1,1,0,"Itâ€™s, itâ€™s really hard to, umm, thatâ€™s an enemy.",FALSE,FALSE,259,p130_PreCode_2019.txt,keyboard,2,"itâ€™s, itâ€™s really hard to, umm, thatâ€™s an enemy.",its its really hard to umm thats an enemy,TRUE,2
130,1,1,1,1,0,#>3,FALSE,TRUE,260,p130_PreCode_2019.txt,keyboard,3,#>3,3,FALSE,3
130,1,1,1,1,0,"P: PSK PSK,",FALSE,FALSE,261,p130_PreCode_2019.txt,keyboard,3,"p: psk psk,",p psk psk,TRUE,3
130,1,1,1,1,0,"so hopefully we can get it this time and just trying to stay inside the hexagon oh no itâ€™s too fast,",FALSE,FALSE,262,p130_PreCode_2019.txt,keyboard,3,"so hopefully we can get it this time and just trying to stay inside the hexagon oh no itâ€™s too fast,",so hopefully we can get it this time and just trying to stay inside the hexagon oh no its too fast,TRUE,3
130,1,1,1,1,0,"I think thatâ€™s a bonus cause I saw it the first time,",FALSE,FALSE,263,p130_PreCode_2019.txt,keyboard,3,"i think thatâ€™s a bonus cause i saw it the first time,",i think thats a bonus cause i saw it the first time,TRUE,3
130,1,1,1,1,0,"I think thatâ€™s a foe,",FALSE,FALSE,264,p130_PreCode_2019.txt,keyboard,3,"i think thatâ€™s a foe,",i think thats a foe,TRUE,3
130,1,1,1,1,0,"PSK,",FALSE,FALSE,265,p130_PreCode_2019.txt,keyboard,3,"psk,",psk,FALSE,3
130,1,1,1,1,0,"PSK,",FALSE,FALSE,266,p130_PreCode_2019.txt,keyboard,3,"psk,",psk,FALSE,3
130,1,1,1,1,0,oh itâ€™s vulnerable I can kill it!,FALSE,FALSE,267,p130_PreCode_2019.txt,keyboard,3,oh itâ€™s vulnerable i can kill it!,oh its vulnerable i can kill it,TRUE,3
130,1,1,1,1,0,"Yea I killed it,",FALSE,FALSE,268,p130_PreCode_2019.txt,keyboard,3,"yea i killed it,",yea i killed it,TRUE,3
130,1,1,1,1,0,"oh no I just died,",FALSE,FALSE,269,p130_PreCode_2019.txt,keyboard,3,"oh no i just died,",oh no i just died,TRUE,3
130,1,1,1,1,0,"I think thatâ€™s a foe,",FALSE,FALSE,270,p130_PreCode_2019.txt,keyboard,3,"i think thatâ€™s a foe,",i think thats a foe,TRUE,3
130,1,1,1,1,0,"a mine,",FALSE,FALSE,271,p130_PreCode_2019.txt,keyboard,3,"a mine,",a mine,TRUE,3
130,1,1,1,1,0,"I just shot an enemy on accident or an ally,",FALSE,FALSE,272,p130_PreCode_2019.txt,keyboard,3,"i just shot an enemy on accident or an ally,",i just shot an enemy on accident or an ally,TRUE,3
130,1,1,1,1,0,"PSK,",FALSE,FALSE,273,p130_PreCode_2019.txt,keyboard,3,"psk,",psk,FALSE,3
130,1,1,1,1,0,"first dollar sign,",FALSE,FALSE,274,p130_PreCode_2019.txt,keyboard,3,"first dollar sign,",first dollar sign,TRUE,3
130,1,1,1,1,0,"ship is going too fast,",FALSE,FALSE,275,p130_PreCode_2019.txt,keyboard,3,"ship is going too fast,",ship is going too fast,TRUE,3
130,1,1,1,1,0,"oh itâ€™s a bonus Iâ€™m running out of shots so I might have to switch to getting missiles since I only have 25,",FALSE,FALSE,276,p130_PreCode_2019.txt,keyboard,3,"oh itâ€™s a bonus iâ€™m running out of shots so i might have to switch to getting missiles since i only have 25,",oh its a bonus im running out of shots so i might have to switch to getting missiles since i only have 25,TRUE,3
130,1,1,1,1,0,"PSK ally first dollar sign,",FALSE,FALSE,277,p130_PreCode_2019.txt,keyboard,3,"psk ally first dollar sign,",psk ally first dollar sign,TRUE,3
130,1,1,1,1,0,"vulnerability is missiles PSK itâ€™s in,",FALSE,FALSE,278,p130_PreCode_2019.txt,keyboard,3,"vulnerability is missiles psk itâ€™s in,",vulnerability is missiles psk its in,TRUE,3
130,1,1,1,1,0,"enemy mine oh no I was so close,",FALSE,FALSE,279,p130_PreCode_2019.txt,keyboard,3,"enemy mine oh no i was so close,",enemy mine oh no i was so close,TRUE,3
130,1,1,1,1,0,"thatâ€™s an ally mine,",FALSE,FALSE,280,p130_PreCode_2019.txt,keyboard,3,"thatâ€™s an ally mine,",thats an ally mine,TRUE,3
130,1,1,1,1,0,"got to get the bonus missiles,",FALSE,FALSE,281,p130_PreCode_2019.txt,keyboard,3,"got to get the bonus missiles,",got to get the bonus missiles,TRUE,3
130,1,1,1,1,0,"just trying to step up the vulnerability counter,",FALSE,FALSE,282,p130_PreCode_2019.txt,keyboard,3,"just trying to step up the vulnerability counter,",just trying to step up the vulnerability counter,TRUE,3
130,1,1,1,1,0,ally shot it,FALSE,FALSE,283,p130_PreCode_2019.txt,keyboard,3,ally shot it,ally shot it,TRUE,3
130,1,1,1,1,0,#>4,FALSE,TRUE,284,p130_PreCode_2019.txt,keyboard,4,#>4,4,FALSE,4
130,1,1,1,1,0,"P: BPT,",FALSE,FALSE,285,p130_PreCode_2019.txt,keyboard,4,"p: bpt,",p bpt,TRUE,4
130,1,1,1,1,0,"BPT,",FALSE,FALSE,286,p130_PreCode_2019.txt,keyboard,4,"bpt,",bpt,FALSE,4
130,1,1,1,1,0,"just itâ€™s really hard to dodge the,",FALSE,FALSE,287,p130_PreCode_2019.txt,keyboard,4,"just itâ€™s really hard to dodge the,",just its really hard to dodge the,TRUE,4
130,1,1,1,1,0,"BPT,",FALSE,FALSE,288,p130_PreCode_2019.txt,keyboard,4,"bpt,",bpt,FALSE,4
130,1,1,1,1,0,"first dollar sign,",FALSE,FALSE,289,p130_PreCode_2019.txt,keyboard,4,"first dollar sign,",first dollar sign,TRUE,4
130,1,1,1,1,0,"bonus,",FALSE,FALSE,290,p130_PreCode_2019.txt,keyboard,4,"bonus,",bonus,FALSE,4
130,1,1,1,1,0,"I think thatâ€™s an ally mine,",FALSE,FALSE,291,p130_PreCode_2019.txt,keyboard,4,"i think thatâ€™s an ally mine,",i think thats an ally mine,TRUE,4
130,1,1,1,1,0,"trying to keep the vulnerability counter but I canâ€™t do it with BPT,",FALSE,FALSE,292,p130_PreCode_2019.txt,keyboard,4,"trying to keep the vulnerability counter but i canâ€™t do it with bpt,",trying to keep the vulnerability counter but i cant do it with bpt,TRUE,4
130,1,1,1,1,0,"awesome first oh no,",FALSE,FALSE,293,p130_PreCode_2019.txt,keyboard,4,"awesome first oh no,",awesome first oh no,TRUE,4
130,1,1,1,1,0,"I think thatâ€™s an ally,",FALSE,FALSE,294,p130_PreCode_2019.txt,keyboard,4,"i think thatâ€™s an ally,",i think thats an ally,TRUE,4
130,1,1,1,1,0,okay double shoot yes!,FALSE,FALSE,295,p130_PreCode_2019.txt,keyboard,4,okay double shoot yes!,okay double shoot yes,TRUE,4
130,1,1,1,1,0,"So thatâ€™s an ally mine just trying to move around this hexagon for more control points,",FALSE,FALSE,296,p130_PreCode_2019.txt,keyboard,4,"so thatâ€™s an ally mine just trying to move around this hexagon for more control points,",so thats an ally mine just trying to move around this hexagon for more control points,TRUE,4
130,1,1,1,1,0,"wow,",FALSE,FALSE,297,p130_PreCode_2019.txt,keyboard,4,"wow,",wow,FALSE,4
130,1,1,1,1,0,"velocity low,",FALSE,FALSE,298,p130_PreCode_2019.txt,keyboard,4,"velocity low,",velocity low,TRUE,4
130,1,1,1,1,0,"enemy mine oh no,",FALSE,FALSE,299,p130_PreCode_2019.txt,keyboard,4,"enemy mine oh no,",enemy mine oh no,TRUE,4
130,1,1,1,1,0,"I went too fast,",FALSE,FALSE,300,p130_PreCode_2019.txt,keyboard,4,"i went too fast,",i went too fast,TRUE,4
130,1,1,1,1,0,"itâ€™s an ally so,",FALSE,FALSE,301,p130_PreCode_2019.txt,keyboard,4,"itâ€™s an ally so,",its an ally so,TRUE,4
